temperature,pressure,group_index,point_index,comp_H,comp_O,comp_C,comp_N,comp_S,species,observed,predicted,pred_over_obs,obs_over_pred,ratio_max,log10P
1185.0153971071625,2.379890126320486,4.609086786770006e-21,2.8207611135032443e-19,0.0335164435923834,0.0005043678856015,0.5396406099867985,0.4263385635668879,1.4968328544691042e-08,C5,0.013408942,3.7185794e-07,2.7732085e-05,36059.22,36059.22,0.3765569072102082
1617.3643727096603,44809.812389923914,2.491655660712445e-23,2.1826903587841017e-21,4.7978134101433464e-08,3.0400372939558353e-08,0.5990652468380598,0.3995611129973318,0.0013735617861012,C5,4.11852e-09,6.2773564e-05,15238.076,6.560915e-05,15238.076,4.651373125609286
904.1544610173086,2.7280526319439327,3.203096853788138e-19,1.0341426985087418e-17,0.0016463166949191,7.117277574973324e-08,0.5394275382751543,0.2300489709249488,0.2288771029322021,C5,6.9325825e-12,4.8854805e-08,6158.7515,0.00014189885,6158.7515,0.4358527448489298
1289.231216891745,1495.7092844823396,8.330383255240263e-22,4.2246943651575614e-20,0.0003887095880421,0.0216676993019695,0.6117630567775382,0.3635545647391929,0.0026259695932571,C5,6.4809647e-10,0.00011725623,180645.31,5.527181e-06,180645.31,3.1748471895081884
710.9752672108858,0.5343933093864469,1.469490273661294e-18,3.3981962578417424e-17,0.034542389397786,0.4220320239938645,0.5398072947463752,0.0032879338719457,0.0003303579900286,C5,0.031643435,2.0679045e-05,0.0006535019,1530.2173,1530.2173,-0.2721389878729603
1192.1900227864678,29426.867351312827,6.597665669064542e-25,2.622572103453155e-23,1.6604418159404817e-05,1.130174503247332e-07,0.4729918411723531,0.4663519023584263,0.0606395390336108,C5,0.014744009,1.049092e-11,7.1153783e-10,1283100900.0,1283100900.0,4.468744031571175
1081.8569500703693,62.71351953223257,5.306537208939312e-22,1.5978573151361703e-20,0.5879134051804017,0.0004491048206517,0.4115442332215321,3.231756259224524e-05,6.093921482214887e-05,C5,0.024755789,2.2431016e-06,9.0609174e-05,11036.405,11036.405,1.7973611744085183
1420.886097740456,9.829728113485632e-08,1.9957253220112637e-11,7.324311931781336e-10,0.0343400331255387,0.1637493991428995,0.4756429611358923,0.0006627090619942,0.3256048975336752,C5,6.588804e-12,2.7636656e-07,36417.668,2.384073e-05,36417.668,-7.007458494420752
1525.0581274642573,3675.736334197864,9.367856434601288e-24,3.7190390045367107e-22,1.791047255938239e-06,2.8468304915525734e-08,0.5353639417119171,0.4646026063244262,3.163244809566782e-05,C5,0.016353657,4.5099333e-07,2.757752e-05,36261.34,36261.34,3.5653443512696317
1558.217405115706,4.771550457001975e-07,4.959572549798671e-12,1.844059248061506e-10,0.0638281501343027,0.0007482463838902,0.4488609735983536,0.0124989984293367,0.4740636314541167,C5,1.3460328e-12,2.6877583e-06,1145661.1,5.008011e-07,1145661.1,-6.321340479343679
2904.327248926938,88107.55357019466,5.461307103045972e-23,3.6363203127781096e-21,7.396546758574455e-05,0.5244489444434351,0.4720447552026568,4.681833137765818e-07,0.0034318667030085,C5,1.7737255e-12,4.5375894e-09,1635.9187,0.00039080984,1635.9187,4.945013142614439
1434.3965775478418,1.1494308925632748e-10,2.58440389154406e-08,6.219798698982705e-07,0.0001864950461111,3.7054995723688783e-06,0.4809498741762775,0.0236546920552408,0.4952052332227982,C5,2.4898417e-15,1.9781019e-06,1973188.9,1.2587019e-09,1973188.9,-9.939517134773691
735.337131091197,9.083293277724278e-07,1.788324941719697e-12,1.9112722814629265e-11,1.797892020338585e-06,1.8261682712613425e-06,0.6054987006269703,0.3879757151606048,0.0065219601521333,C5,3.836247e-10,0.0010904579,2835122.0,3.5180148e-07,2835122.0,-6.041756663259479
848.7565711242978,57.21999110774536,3.2767063016892307e-20,4.730744723063828e-19,6.623040150457143e-07,3.649752255307107e-07,0.6591237921034895,0.3408751573285307,2.328873920836621e-08,C5,7.2714946e-14,2.7399037e-05,25541768.0,2.6539233e-09,25541768.0,1.7575477859778523
1126.8809959939783,2175.0762940479904,1.1444761507502078e-21,2.2531874217894722e-20,2.0919633773133072e-05,2.955015517581497e-09,0.6187402386124469,0.3812266794519552,1.215934680927781e-05,C5,7.631628e-12,1.3904391e-05,1610865.4,5.4886453e-07,1610865.4,3.337474495085104
1725.6660437043004,7.377650591857971e-06,5.167038569140973e-13,1.462917794888038e-11,0.0066782075833592,1.537201163985221e-05,0.452343998774351,0.0157668212009606,0.5251956004296892,C5,1.4378796e-13,1.318365e-08,11526.306,1.090571e-05,11526.306,-5.1320819169624725
1869.2270097421372,74711.02092778818,1.2751705278248972e-24,3.893020611418363e-23,0.5731845374508144,0.0095738440205301,0.407491422058252,0.0019333694794057,0.0078168269909975,C5,0.021714943,8.03693e-06,0.0003701106,2701.8948,2701.8948,4.873384671093593
1603.5836233082305,1.3814496023314636e-10,3.0450410928512345e-08,6.426639359122867e-07,0.9704987822214522,8.236515659228093e-06,0.0168108208937848,2.426227442538638e-07,0.0126819177463595,C5,9.861037e-08,5.4437038e-11,0.0005520361,1778.7814,1778.7814,-9.8596649542716
1661.085217803315,2.9982253383611694e-08,1.4533309535268248e-10,3.1131878846600934e-09,3.939191144190426e-08,0.0397393190307298,0.0437404040387079,0.916420882258698,9.93552799527582e-05,C5,2.852289e-05,1.7527814e-11,6.1451743e-07,1539463.2,1539463.2,-7.523135729883617
832.1894178961933,4.788001264157541e-08,6.757162304093109e-13,6.357875440669424e-12,3.588860122955783e-07,0.0804921427021254,0.4684655663837299,0.4510419251302169,6.897915380922428e-09,C5,0.012799425,6.529439e-07,5.1013536e-05,19602.61,19602.61,-7.319845743600512
1525.566155314726,15206.21770990103,4.5534682597405655e-24,7.839884481988103e-23,0.0196383549272527,1.2936931192172824e-05,0.557297539144297,0.4229060298278632,0.0001451391693948,C5,0.014292933,6.154964e-07,4.3062988e-05,23221.76,23221.76,4.1820212040602325
1745.4747106940997,48767.57769558459,1.1365620791224994e-22,2.362072494871977e-21,9.706547685803466e-07,4.955020148571719e-07,0.6384412678672198,0.3615572515300495,1.4445947466099131e-08,C5,6.474939e-08,0.00029914122,4619.9136,0.00021645092,4619.9136,4.688131184552667
812.6344073965449,3.0563845927735483e-09,8.810114408743352e-10,5.983536035938194e-09,0.033235812839438,2.3978488322043043e-05,0.3668309933779372,1.0197970791229367e-05,0.5998990173235115,C5,0.0033667295,1.4189128e-07,4.2145137e-05,23727.363,23727.363,-8.514791998260549
803.8580194289857,1354.709262831268,1.9661998623523977e-21,1.5975373881613232e-20,2.513131567362139e-07,0.015892032991398,0.615854723693048,0.3668879290311309,0.0013650629712663,C5,2.5682249e-17,2.1792559e-09,2179.2,1.1779465e-08,2179.2,3.131846100305509
941.7701844822936,0.0061582764085397,5.489614078182225e-16,4.645058066154191e-15,0.5056410795759663,6.632011527964661e-07,0.4943340050167342,3.802500154709202e-07,2.38719561313115e-05,C5,1.9325017e-10,6.2402114e-07,3212.4612,0.00030968478,3212.4612,-2.2105408220892837
1168.4719505652563,3147.383279864341,1.3326793831937436e-21,1.6094666397032134e-20,0.000806010490551,0.0071721483420599,0.5339985202805311,0.3634748690519514,0.0945484518349064,C5,6.121383e-12,1.7499676e-08,2457.3425,0.0003497798,2457.3425,3.4979496333467743
909.3736276589754,20.14659906391213,1.6826237319569658e-19,1.4395780817854041e-18,0.0399042372573053,3.039798782773345e-06,0.6195767933231219,0.3378751158222701,0.0026408137985198,C5,6.5128214e-13,0.00039212173,237465010.0,1.6609183e-09,237465010.0,1.304201743656499
1851.4913019855253,34572.250022403605,2.6824537731171075e-24,4.962539480266649e-23,1.8483929797477054e-07,0.0213670846898435,0.5374309079474558,0.4412017650105546,5.7512847957274267e-08,C5,0.012956775,2.8371933e-06,0.00021897373,4566.7563,4566.7563,4.538727645105476
1024.900170007492,39.2124154635526,1.4113847260739505e-21,1.3189146922966918e-20,5.145064491672e-08,0.0003549491852103,0.5619470332070089,0.4376110351918512,8.693096528475875e-05,C5,0.013486714,2.0849362e-07,1.5459185e-05,64686.152,64686.152,1.5934235954290479
1112.8787877442817,645.9797985736442,9.715458804328124e-23,8.587211975438406e-22,1.6157012287038403e-05,0.0007855581984625,0.5667529324989345,0.4303079012154603,0.0021374510748554,C5,0.013176177,3.4230678e-07,2.597922e-05,38492.19,38492.19,2.8102189367177246
824.6750606939042,0.0071969664400265,5.3789202083233935e-16,2.84766363970062e-15,0.3890956384838835,0.0723956041502948,0.5095198141691542,0.0289351730627363,5.377013393124572e-05,C5,1.8531489e-10,1.6456344e-06,8832.543,0.00011260993,8832.543,-2.1428505224542724
843.3930018416113,146.74904202199275,5.219834149559863e-22,3.47491816242128e-21,2.12493914588874e-07,3.8113717952572106e-08,0.5324499535435913,0.4675494834678044,3.123809716590618e-07,C5,0.01879536,1.1843723e-12,6.301408e-11,8604467000.0,8604467000.0,2.1665752748537557
1065.7648251089954,56663.97133397503,1.3170989780556867e-24,1.0207517079931572e-23,4.341601112241911e-06,2.1900279815544262e-06,0.5879548453400402,0.4120340965054296,4.526525436451439e-06,C5,0.014088938,2.482473e-07,1.7620014e-05,56753.414,56753.414,4.753307009082942
1248.7147050166277,1983.685809518662,4.493983856783881e-23,3.7252760918076914e-22,0.0006774678316763,6.67723051442245e-05,0.5478110099564338,0.4514236901983162,2.105970842934408e-05,C5,0.0136073725,1.6419791e-06,0.000120668345,8287.173,8287.173,3.297472886569267
1865.5743144315536,906.0394314962616,1.0802700075124627e-20,1.4640501417603116e-19,1.2296082780175071e-05,1.306420974705988e-05,0.3240690491674525,4.272839913539158e-06,0.6759013177001066,C5,3.486062e-16,6.8298065e-09,6827.427,5.1034412e-08,6827.427,2.957147098900423
2276.4138507606435,0.0619501694799492,1.9278604766086212e-16,3.1556032011856903e-15,1.8827654909899412e-08,0.0051272852637222,0.0057089016586178,0.9891373583461036,2.643590390114212e-05,C5,1.3432657e-07,9.3590975e-11,0.0006967369,1420.0781,1420.0781,-1.2079575011667547
1165.705986067731,343.03605272561697,4.441729617901589e-22,3.5647727446235815e-21,0.4744047065802068,9.43587939339722e-06,0.4560769362268597,0.0398668739981907,0.0296420473153493,C5,0.02427476,1.7775741e-07,7.3227257e-06,136560.4,136560.4,2.5353397663313153
