temperature,pressure,group_index,point_index,comp_H,comp_O,comp_C,comp_N,comp_S,species,observed,predicted,rel_err%,log10P
2055.247377883783,2.1701026111541274e-07,4.1842449795495045e-11,6.904004216256683e-10,0.0069788509601666,4.028636043837701e-06,0.8973369631251696,0.0838631012835181,0.0118170559951019,C5,0.013454794,0.013965573,3.796262,-6.663519730481225
1725.9282751445112,4.1452179349000414e-10,1.9545080186452922e-08,2.5293633182468485e-07,7.740077462445774e-09,0.0294024162484391,0.9705206184636213,9.744135130448096e-06,6.721341273167159e-05,C5,0.013320286,0.013150071,1.2778633,-9.382452631474045
786.8315753515415,4.2532316856968017e-10,1.2109150230915836e-10,5.570209106221285e-10,1.1336015251559665e-06,1.2781906020934763e-05,0.5174558685202592,0.4777566806539968,0.0047735353181978,C5,0.013545643,0.0002976215,97.802826,-9.371280959378833
1065.7648251089954,56663.97133397503,1.3170989780556867e-24,1.0207517079931572e-23,4.341601112241911e-06,2.1900279815544262e-06,0.5879548453400402,0.4120340965054296,4.526525436451439e-06,C5,0.014088938,2.482473e-07,99.99824,4.753307009082942
1844.6195599055263,3.998466493402102e-09,2.2929739324156864e-09,3.089145436726688e-08,3.584877736304349e-07,4.499167673856792e-08,0.996882917582705,0.0027705692933102,0.0003461096445343,C5,0.013932424,0.013945539,0.09413211,-8.398106538959347
2209.2452069130404,1.2048492549094936e-06,9.113747485026399e-12,1.4430100184625135e-10,0.0038530362521447,7.750791638312562e-05,0.9899307357003916,1.1904490561442887e-05,0.006126815640519,C5,0.013292377,0.013227937,0.48478967,-5.919067286579835
2943.06330096235,4.878079155415821,2.9987243033276506e-18,6.563874308394967e-17,0.0232512696584441,1.080878173563775e-05,0.3274569186335438,0.6492810016446307,1.2816457910278795e-09,C5,0.013963764,0.010879335,22.088806,0.6882488432268694
1158.6458485785972,2.946508197446233e-10,2.0630501533089762e-08,1.5255712975784797e-07,0.0147286000850477,0.4456684137463015,0.5322590906918567,6.481705672890885e-08,0.0073438306597372,C5,0.014545878,0.004122566,71.65818,-9.530692346321517
1248.7147050166277,1983.685809518662,4.493983856783881e-23,3.7252760918076914e-22,0.0006774678316763,6.67723051442245e-05,0.5478110099564338,0.4514236901983162,2.105970842934408e-05,C5,0.0136073725,1.6419791e-06,99.98794,3.297472886569267
2018.1412484606813,9.654047755873627e-08,1.0967534137696671e-10,1.5181376201127495e-09,0.0340145289382363,0.000134210914352,0.9657450940847884,9.166133672726188e-05,1.4504725896169097e-05,C5,0.013420304,0.012952642,3.4847398,-7.015290557178701
2619.736800613569,9960.37779207522,1.874562295564203e-23,3.4463106818449577e-22,0.0157109694657909,0.0107132923058699,0.5501709315650251,0.4234042906471421,5.160161720277485e-07,C5,0.013236408,0.00074583513,94.36528,3.998275811305419
2088.3552126899012,2.9399951136553394e-08,0.0,5.1585398126939375e-09,0.0005167323403265,0.7994231731163416,9.165049277604498e-06,0.1986225125311622,0.0014284169628918,O2,0.013588749,0.015935302,17.26835,-7.531653391395423
2296.18384595305,3.486508749464502e-07,6.3649825935751695e-12,5.537534856410396e-10,7.883294123230571e-05,0.973644160560548,0.0004163569202138,0.0258556782472249,4.971330780999033e-06,O2,0.013925482,0.013892917,0.23384918,-6.457609240586875
1608.845181475768,6.165693208767732e-10,2.882075638938154e-09,1.451845603115095e-07,0.0393672043057286,0.5899989006662675,9.37982601346994e-06,0.002790230286021,0.3678342849159693,O2,0.014754737,0.022347696,51.461166,-9.210018088603027
2225.673170119002,8.597779919128752e-07,3.216628110340873e-12,2.0371978032158864e-10,8.274646360629373e-06,0.5894020229263333,0.2030066846685104,0.0005274722436136,0.207055545515182,O2,0.014230168,0.015849391,11.378801,-6.065613675889312
1938.4677850688936,0.0065884883231882,4.468366398611528e-16,2.0310756357325124e-14,0.0016467943875869,0.01536235087104,3.6764016970213094e-06,0.9829870227495376,1.555901384286563e-07,O2,0.01323649,0.013744574,3.8385098,-2.181214219428431
1756.2572244792586,1.7283611616058626e-10,1.8238116393192117e-08,6.172900933080409e-07,5.6954321815631134e-05,0.7641074935545814,0.011385876100983,0.0002147366235267,0.2242349393990932,O2,0.01438491,0.01446785,0.57657546,-9.762365501380579
2600.092860344665,192.92120888193375,2.4189980595613282e-20,1.3248666295443585e-18,8.638614031838348e-07,0.0190005146382784,0.0002942112456557,0.9806980362580208,6.373996642022327e-06,O2,0.014167183,0.016106833,13.691145,2.285379974632326
2533.771113741436,2.7566203508090757e-05,1.903552957187813e-13,8.312181246386784e-12,8.776502291468909e-09,0.6006540736341186,0.3515037273759187,0.0478381290724389,4.061141021338082e-06,O2,0.013055825,0.016712967,28.011578,-4.559623041983448
1138.8313769486367,2.7684315716372715e-06,9.655123537727065e-13,1.6527299702815153e-11,6.060399555512866e-06,0.0147293834820394,4.948187225093854e-06,0.9852594501910832,1.5774009658942298e-07,O2,0.014698566,0.014094254,4.1113667,-5.557766206639175
1905.9404608705784,3.190614050452017e-08,1.4020621256463536e-10,4.016495618763377e-09,0.7671908746001942,0.2304021375227088,6.268171207151042e-06,0.0023845824793738,1.613722651598223e-05,O2,0.013400894,0.011066465,17.419949,-7.496125726642062
2282.017521828807,6.952708831601783e-05,7.7036589567186e-14,2.7823803526030706e-12,0.0225157379381375,0.5375784550540587,5.6224805310570695e-08,1.1861289844802466e-06,0.4399045646540138,O2,0.013431537,0.014367132,6.965662,-4.157845957796383
2580.2269390719075,1.004993102137881e-05,6.025970875615249e-13,2.4564693040008043e-11,0.0002937592535873,0.6718125818539167,0.001204428726783,0.326585876564037,0.0001033536016758,O2,0.01363331,0.0134534,1.3196362,-4.99783691905318
1915.013112716489,5.16005839902629e-07,9.223012044376524e-12,2.5055849387222886e-10,0.0009796413081839,0.5977499128124744,1.9751567885784372e-08,2.711268622665847e-06,0.401267714859151,O2,0.014592936,0.016731074,14.651868,-6.287345383211675
2386.425243213025,1.9000431193396128e-06,3.1213334400417357e-12,1.0577852213474772e-10,0.2641409952960385,0.7237817056397116,0.0117711058391385,4.885448406495379e-07,0.0003057046802705,O2,0.014355489,0.015638564,8.937868,-5.721236543110978
1527.3795259454855,2.1324157132574167e-10,1.8789352387543e-08,3.5600878207976213e-07,4.063157105242277e-06,0.0395282439746402,3.903579942917428e-05,0.9604285975395948,5.9529230675599895e-08,O2,0.014369881,0.012428956,13.506895,-9.671128125923923
800.718050673463,17248.434017713305,1.3459611467322097e-22,1.2562304036167293e-21,0.0001413747454986,0.0148683259968527,2.337642814425322e-07,0.9849900618921558,3.6012114398071726e-09,O2,0.014789452,0.019796224,33.853672,4.23674967167956
1763.400020629034,2.702213543758833e-10,1.892054195755378e-08,3.9643040292017444e-07,0.202425223609502,0.6915607011195192,0.0993046136854466,1.6807794606811798e-06,0.0067077808060714,O2,0.0149755245,0.015508717,3.5604258,-9.56828033362207
2345.5217063910104,20.665157183847267,3.4475193081300175e-19,9.872441655099596e-18,0.0002421080131952,0.0172329795825121,1.450361326954521e-05,0.9822506240166532,0.0002597847743698,O2,0.013864972,0.014326532,3.3289692,1.3152387129720893
1247.065055131501,1.4875123576974827e-05,2.662193663596047e-13,3.3798284772610676e-12,3.291671578293124e-06,0.0192756741492579,6.296104984874628e-06,0.977942926977994,0.0027718110961847,O2,0.013712227,0.013267911,3.2402928,-4.827539417627962
1359.467099642471,0.0990924390300941,4.3565158465666446e-17,6.477949650112143e-16,0.0153507172678934,0.0236530079747193,0.0002861184109883,0.9601892276049182,0.0005209287414807,O2,0.014395237,0.014040923,2.4613295,-1.0039594818697302
2154.8982076574475,1.5116677699262908e-06,5.313949849766535e-12,1.1238019867469227e-10,0.0023028171263563,0.1614287716398538,2.9679443918061475e-05,0.7755389012795191,0.0606998305103526,O2,0.013208814,0.012933452,2.0846858,-5.820543646362539
2824.7224763969125,0.0015254473479872,6.9028050652990185e-15,1.8893233123170279e-13,0.6782959282741389,0.2445783032343865,5.422861082073135e-06,0.0297481963819636,0.047372149248429,O2,0.014468737,0.016452298,13.709288,-2.816602777777879
2481.940078083774,2824.862090483003,3.517832532261606e-21,8.175928023256283e-20,0.6601690348842358,0.3397497435425509,5.779705767300244e-07,7.889913571673764e-05,1.744466919786587e-06,O2,0.013949539,0.01882741,34.96798,3.4509972504548543
724.8323800746748,0.0415529538818507,8.18837806288972e-17,4.3831906101350854e-16,0.0015603724152918,0.0152280980043168,1.1566220921214293e-08,0.9832112762869666,2.417272038242244e-07,O2,0.014458417,0.015215958,5.2394433,-1.3813980980173042
2458.032885331036,5.5686187990391105e-05,2.1939462516243454e-13,3.991763318927628e-12,0.0108583284780328,0.5483660216329581,0.4017669935153732,0.0219086407896836,0.0171000155839521,O2,0.014915764,0.019974824,33.917534,-4.254252510812015
824.8963119173669,4.8017900907546035e-08,8.775688463345959e-11,3.9372007700417005e-10,1.2882195406745297e-07,0.0148453337746418,1.8772366162002664e-07,0.9851528710936288,1.478586113569776e-06,O2,0.014841901,0.012417331,16.33598,-7.318596828956109
1736.0567786219233,11115.232550002029,8.194306333545377e-22,1.0286010845003012e-20,0.5574464002602454,0.3945798416635413,0.0124202712466229,0.0002091094247117,0.0353443774048783,O2,0.0140110785,0.00833131,40.537697,4.04591855332616
2262.2193622081886,1.0856200869081195e-06,1.1220306851849195e-11,1.642768003180998e-10,0.0001347200080564,0.6171235858945167,0.3080321472751315,0.0619398675601258,0.0127696792621694,O2,0.013284745,0.01500394,12.941125,-5.9643221296513325
1639.7112853023573,2.895380119738788,0.0,3.330843945771571e-17,0.0593625570483179,0.499343888794036,0.3122381731698037,0.000115395426522,0.1289399855613203,H2,0.013088356,0.009237255,29.423868,0.46170558812149665
1772.7502623246162,76.39758294260862,0.0,2.076929364481139e-20,4.732341265100356e-09,0.0065578464058185,0.5771934977201628,0.4161414414105503,0.000107209731127,H2,0.013764156,6.175224e-17,100.0,1.8830796186373036
2091.898353179386,4.458439104356038e-07,6.478001205987178e-13,3.426862637967216e-10,0.5216208032357535,0.4716786299234172,3.088113478270716e-06,1.877229039184014e-05,0.006678706436959,H2,0.013529873,0.01451991,7.3174143,-6.350817160797996
2334.4759073299747,1.990252885697745e-06,1.6194383389762998e-13,9.894768251145191e-11,0.8934414515815279,9.59865502092462e-07,0.1064274067486964,0.0001301319008786,4.9903394982885035e-08,H2,0.013164827,0.013238677,0.56096566,-5.701091737718247
1314.844789321564,15.32503267994297,3.1198407916597375e-22,5.428522977487943e-20,8.578564041978882e-05,0.0057181034726353,0.5192047130700354,0.4749867574025501,4.640414359557656e-06,H2,0.013168796,1.2170345e-07,99.99908,1.185401409304891
1515.9001500101444,1.4877155467764113e-08,2.8136104626257433e-11,5.1348390942919824e-09,0.0283214511010136,2.399111872672557e-06,0.0422868746085768,9.659956772046913e-08,0.9293891785789692,H2,0.013251844,0.011098464,16.249662,-7.827480098544697
1535.0351417877102,1172.2240543022042,4.7900482571395025e-24,9.460345307850516e-22,1.6143947962414127e-05,0.0034416161794908,0.5912928016682376,0.4052463829504141,3.055253894789459e-06,H2,0.013247042,3.0210444e-08,99.99977,3.069010628957841
1869.669723206552,1.9388853001378714e-07,2.662723446629811e-12,6.497045209776738e-10,0.1382216669893334,0.3663029868811273,0.0001029111243833,0.3964375110684406,0.098934923936715,H2,0.01417804,0.011320046,20.157892,-6.7124478819943185
2769.78939536441,4.072745008145435,1.8779014857135609e-19,7.023351556568717e-17,0.0186218100481853,0.0001506842233238,0.0159793598740447,0.9270680664120018,0.0381800794424442,H2,0.013559342,0.015315725,12.9532995,0.6098872200486731
760.9386467737336,6.535252532454616e-07,4.822717422857737e-13,2.7489489310289105e-11,0.050168967319468,0.0094138989373924,9.212171641135303e-10,0.7997502187657602,0.140666914056162,H2,0.014522706,0.004269014,70.60455,-6.1847376259361475
1263.1992990835238,21.918174030395047,2.3871078670792012e-20,2.784959178259068e-18,0.4342320610660878,0.0008794139593023,0.005395111351377,0.0004219318354319,0.5590714817878009,H2,0.0130017735,0.013784008,6.0163684,1.340804370909284
1542.069120907713,1.4235651493190523e-09,4.486741067672166e-10,5.42895669188332e-08,0.068068629987568,0.0015859841054438,1.4326957143307138e-06,0.8765600535454212,0.0537838996658526,H2,0.0149936555,0.014164035,5.5331426,-8.846622652617961
718.2577011136351,5.4718782178141595e-08,1.1907242195577784e-13,3.953204408931825e-12,0.0003598247439353,0.0010442814419639,0.5328253560060923,0.4657376624558159,3.287535219236731e-05,H2,0.013140565,1.6716456e-07,99.99873,-7.261863576843469
728.6669947134001,0.0001082819706068,4.6454308111092545e-15,1.644482507132676e-13,0.7697806652172132,8.599839708893876e-06,0.2300307473213428,5.408532106452374e-06,0.0001745790896284,H2,0.014334739,0.06413455,347.4065,-3.9654438491716486
1185.0153971071625,2.379890126320486,4.609086786770006e-21,2.8207611135032443e-19,0.0335164435923834,0.0005043678856015,0.5396406099867985,0.4263385635668879,1.4968328544691042e-08,H2,0.013408942,0.00038522744,97.12708,0.3765569072102082
1920.83671524584,18318.38573389192,9.71216562131773e-25,1.0081227914927806e-22,1.5359824550448095e-05,0.0014294487368253,0.5877274380927401,0.4106044330126591,0.0002233203332248,H2,0.013417128,2.3197602e-08,99.999825,4.2628871998038775
2754.068276080048,0.0001595219984242,1.1918110563341674e-14,1.7567294970365629e-12,0.4883793503075727,1.603151282953189e-07,0.0443941126331866,0.4672263226398944,5.4104217933572675e-08,H2,0.013306641,0.012338538,7.275339,-3.7971794183405554
1090.224747197343,0.0032290326528467,2.796906536044545e-16,1.2119928322859697e-14,0.3388781645566228,0.3819104102475118,4.535664690847642e-06,9.26538539654254e-07,0.2792059629926348,H2,0.013293013,0.011433326,13.989962,-2.49092756325802
1299.210462048343,0.4101803592540952,2.6238510690264882e-18,1.504341279575186e-16,0.0182916844746705,0.0024196315728801,1.1066917473876323e-07,0.9792773932777568,1.1180005517693136e-05,H2,0.013461539,0.02497213,85.50724,-0.38702513887692197
1286.2815047315212,1.4970949988285222e-06,8.303629967842248e-13,3.914568413411346e-11,0.0158979384360037,0.001011621159133,7.251176623331898e-07,0.9830895926942528,1.2259294790000338e-07,H2,0.013845792,0.014449241,4.3583536,-5.824750640433179
2272.0994220557654,91633.1095021393,2.3963819471104812e-23,2.047194863388668e-21,0.5050109787777446,4.191271532978223e-07,0.2947409832379262,0.2002474794944517,1.393627241641979e-07,H2,0.0130576305,0.013287767,1.7624662,4.962052424278722
2514.3866576527516,11461.696785158689,3.0610195011783042e-24,2.956070261137905e-22,0.0023774063214243,0.000345749762698,0.5232314527980574,0.4734171556862162,0.0006282354316039,H2,0.01443782,7.494836e-05,99.48089,4.059248915177896
2789.6300066774584,9.139070366719334e-05,2.950026432854558e-14,3.0975277544972864e-12,0.970232993874652,0.0017192997963269,0.0010341665239585,0.0270134776186479,6.218641465031811e-08,H2,0.013815464,0.015609692,12.987094,-4.039097978788859
2881.8750128190777,859.3259325622507,4.3137609274234235e-23,4.8991999104308875e-21,1.0891814994463521e-07,0.0332617219208498,0.5293248529928637,0.4373900914989199,2.322466921645085e-05,H2,0.013309371,1.21542214e-14,100.0,2.9341579180402935
1192.1900227864678,29426.867351312827,6.597665669064542e-25,2.622572103453155e-23,1.6604418159404817e-05,1.130174503247332e-07,0.4729918411723531,0.4663519023584263,0.0606395390336108,H2,0.014744009,6.3828023e-09,99.99996,4.468744031571175
1728.2719475365925,4.816189171795023e-05,3.963525284911849e-14,2.2542550057936147e-12,0.4382488015630916,0.2360066417727719,0.0002874102596954,0.32545709804799,4.835645096375162e-08,H2,0.013071465,0.016705021,27.797619,-4.317296463059781
2930.954207052467,1.4877751428340196,2.175930430654345e-18,2.1378516481178935e-16,0.3431764785002434,0.6531274785913878,0.0004414898740525,3.0933183892055084e-05,0.0032236198504243,H2,0.013413279,0.014791301,10.273566,0.1725372984104041
1551.8812667044888,0.2199904712841117,1.232881764036663e-19,5.821941663506465e-18,0.1354425966736281,9.927737257651588e-05,0.4525952338263279,0.4109518154572146,0.0009110766702528,H2,0.014065041,0.0015950275,88.65963,-0.6575961298975735
2021.5815680423975,2.3648679392951517,1.519144309508517e-20,9.216142144351673e-19,0.0002368966910645,0.0003140313573043,0.5359499247946118,0.463435506140215,6.364101680435032e-05,H2,0.01430174,3.0225902e-08,99.999794,0.3738068935572372
2625.350919091712,385.2107678512923,1.3165013075052225e-22,9.386654322512235e-21,0.0366600389323158,0.0006745570427567,0.5223199998076961,0.4401586864113954,0.000186717805836,H2,0.01399101,0.0011102419,92.064606,2.585698418517495
899.0816309874496,1.1049008380403348e-05,1.57284954098293e-13,2.3929782302097434e-12,0.0245934935399348,0.0357601890254414,0.1695522641145452,1.7530019758175459e-09,0.7700940515670767,H2,0.01313726,0.009023674,31.31236,-4.9566766970235285
2585.9792007197593,22939.481111797817,2.178977234808968e-22,1.1175040389948851e-20,0.3010012024259671,0.1914875718417687,0.0012120945738985,6.890098662522942e-08,0.506299062257379,H2,0.014781888,0.013126397,11.199456,4.360583589989329
2906.5498874566,1410.5472091901488,4.267413215600724e-21,2.25888406212465e-19,0.0142995699970249,2.4188442442768265e-08,0.0001482898186799,0.985543776027794,8.339968058632431e-06,H2,0.0139246695,0.013344408,4.167147,3.149387626009055
1040.7030964437529,3.341711443818518e-05,9.783886648673208e-16,1.5593069346322928e-14,0.0002642550898647,2.432628305518036e-06,0.5587499515305686,0.4409783229250605,5.037826200643152e-06,H2,0.014221659,9.5899146e-08,99.99933,-4.476031054073923
1814.5737957244871,4006.871985147871,1.0003961893901177e-21,2.982431139619288e-20,0.024549969715717,0.4964045253363615,0.4783090988158126,4.3687003393728776e-05,0.000692719128715,H2,0.014659798,0.016538518,12.8154545,3.6028054674559122
2651.403556940148,26883.82026304431,2.178654012455349e-22,9.776709880893376e-21,0.1543039795498823,0.0519755557529431,5.611493662070406e-06,0.7224237752175339,0.0712910779859785,H2,0.01467765,0.014336519,2.3241549,4.429490983179084
1687.595702572826,1.2185917033381832,3.2504421446425234e-18,8.164345857425631e-17,0.1487876874561613,0.4656747995515308,5.3254494452086584e-08,0.0004658420989405,0.3850716176388728,H2,0.013833497,0.01090895,21.14105,0.08585821694722996
1708.3189513473565,5.3793719880429185e-06,7.453660020613508e-13,1.986181170198776e-11,0.555918706805401,0.443618827495571,6.874432371289945e-05,2.1782704623555307e-05,0.0003719386706916,H2,0.014428899,0.0142596075,1.1732785,-5.269268422855447
2836.2401762329305,0.0002755932949926,2.4154973309952122e-14,1.0457682562426328e-12,0.5364907433712518,0.0032404634595825,6.993238099455059e-06,0.4602617939280684,6.002997729968194e-09,H2,0.014675647,0.01373178,6.4315157,-3.5597313527409633
1103.4408798421796,4.556844943959834,6.017839047836116e-19,8.959893693444883e-18,0.5823743528857825,0.0540312079037316,1.9798449768402062e-08,0.0028370132221871,0.3607574061898492,H2,0.01481075,0.02055929,38.813297,0.658664251069105
1968.926386210417,0.0001926246776514,2.5402317198640847e-14,7.013862026513612e-13,0.0211889661293735,0.4908671088440137,0.4879439053605642,5.551801080514567e-09,1.4114247506888085e-08,H2,0.014958339,0.013654079,8.71928,-3.7152880750448953
2270.4620570839106,764.9250983931379,7.376513211824805e-21,2.4383474227976435e-19,0.0161813130531383,1.352517363491901e-07,0.0021116723168964,0.9817068356552836,4.3722945232813464e-08,H2,0.014026202,0.014679738,4.6593943,2.883618911039717
2531.715828601778,5183.0221493600675,1.2139134441825283e-21,4.5589193792632734e-20,0.130735056657337,1.7748814883659052e-05,0.0820149518406797,3.904868862276022e-06,0.7872283378182373,H2,0.013791733,0.014608202,5.919982,3.7145830647770772
2177.450384865653,58167.3452282903,9.819876194505974e-23,3.095845179215305e-21,0.3746576415059808,3.729401581196808e-06,2.309243159629207e-07,4.2342841172763146e-07,0.6253379747397103,H2,0.013494451,0.013581326,0.64378786,4.764679242945448
1913.868352745469,0.2440967256265598,2.8641942096025213e-19,7.232090379246364e-18,0.0030094713496229,0.0143227822857868,0.5062510090570412,0.4764135731661801,3.1641413687256663e-06,H2,0.013229367,2.150256e-06,99.98375,-0.612438046276603
1332.5119942130812,0.3880543215069267,1.4716159805473328e-19,2.4176548251849042e-18,0.0006485009622307,4.221866846243696e-07,0.5418614642213111,0.4537130957573126,0.0037765168724608,H2,0.014781323,1.4966288e-06,99.989876,-0.4111074757475245
1757.1651075967238,5.356032044050638e-06,9.512002999494933e-13,2.0473454075103374e-11,0.0225353001480422,0.0015016424482368,0.000866887456857,0.9750868793890288,9.290557834913604e-06,H2,0.01475843,0.014272865,3.2900891,-5.271156833356679
2512.687074360345,0.0008925202902264,8.162494353175303e-15,2.561468466067869e-13,0.1541115887144867,0.7253269359192545,0.0929534202513465,0.0001241934008356,0.0274838617140765,H2,0.014300603,0.013560696,5.1739626,-3.0493819020133066
1178.0394680750403,5.345916780798962e-09,6.693351100766826e-10,8.670932107811571e-09,0.0149384355015742,6.040116727528365e-07,1.356961583375445e-05,0.9844405383926323,0.0006068524782867,H2,0.014823371,0.013051301,11.954565,-8.271977806133373
1583.323673719303,26.25227739107647,1.8319287160951141e-19,3.588914893804519e-18,0.2799620612224008,0.1615744456891036,2.985826526187033e-06,0.0970304626874482,0.4614300445745209,H2,0.014976352,0.01589485,6.1329904,1.4191669845220094
1779.9230211505787,0.4752355303760536,1.1376229202637564e-17,2.3993501591017408e-16,0.0258455075972484,0.0006374255820499,0.0468711468151965,0.0545002918270706,0.8721456281784344,H2,0.014713665,0.014319754,2.6771736,-0.32309109734205776
1525.0040796949827,0.0001633076906924,2.965346764839371e-14,4.84769731991132e-13,0.0151243872008781,7.916453143861657e-09,1.4788383988600237e-07,3.055571966257481e-05,0.9848449012791662,H2,0.0136373155,0.015037096,10.264341,-3.786993362436487
1525.566155314726,15206.21770990103,4.5534682597405655e-24,7.839884481988103e-23,0.0196383549272527,1.2936931192172824e-05,0.557297539144297,0.4229060298278632,0.0001451391693948,H2,0.014292933,0.0006443794,95.49162,4.1820212040602325
1638.7126291987531,2.38250594912172e-08,2.1841372409942192e-10,3.864973291672381e-09,0.0727127800751375,2.2161923093224306e-05,3.0644674291055066e-07,3.33432356382789e-07,0.92726441812267,H2,0.014853409,0.012270827,17.387133,-7.622966006254165
738.2677931686643,6.681417421690028e-09,3.661337327997182e-10,2.501913840798074e-09,0.5530962596375879,0.381168989584308,0.0265795414055497,0.0084075494777861,0.0307476598947681,H2,0.013870494,0.002539049,81.6946,-8.175131394842074
697.6173377114942,6.760290823539601e-08,3.419372419095951e-11,2.3650659232080317e-10,0.0857282186668131,0.0131515064707161,0.0010674816092791,0.0009911998920384,0.899061593361153,H2,0.014447056,0.011378464,21.240255,-7.170034620575867
864.1015127671454,0.0014449277261216,1.9815860917270522e-15,1.7999406999854056e-14,0.5784125087832153,2.578944698371323e-07,0.373595363324445,1.9709496237875406e-07,0.0479916729029075,H2,0.01498302,0.018883457,26.032385,-2.8401538753514224
2974.3902039021355,5.7597680385790015,1.7111480477606525e-18,5.625399207013145e-17,0.0403235212303953,0.4646446027980594,0.1826264320830441,0.0024651652722528,0.3099402786162481,H2,0.013784845,0.014119423,2.427141,0.7604049935632027
1002.5766575431676,2.5400801838133444e-07,1.3623649231163747e-11,1.3514660037314435e-10,0.0134837836755488,0.0009005945949651,0.0012628043691844,0.9842364291279542,0.0001163882323472,H2,0.0131989475,0.02233957,69.252655,-6.595152573601312
1989.7377810181763,3.4625319618242075e-08,1.9834686696629164e-10,4.181151955649428e-09,0.9999936115512096,1.2124550021862474e-08,4.34137125304501e-08,1.269203814515532e-08,6.320218489643007e-06,H2,0.014624573,0.014505659,0.8131113,-7.4606062090380165
2999.239885103484,0.003710786723236,2.7897706462540197e-15,8.704084416312543e-14,0.2813220193682249,7.072075875566552e-06,1.1003755069835733e-07,0.2849801025358823,0.4336906959824665,H2,0.014030053,0.012990187,7.4117064,-2.430534005927011
2855.09769380975,0.0217137560413728,4.538468537201022e-16,1.42144834585136e-14,0.1446826537136931,0.7129702012322798,0.1415736581735003,0.0007732758487696,2.1103175729074377e-07,H2,0.013860025,0.014441649,4.1964135,-1.6632650458708165
967.6939272517768,1.7909184363345757e-07,2.85140865730898e-13,2.281126925847184e-12,0.0289783303975933,3.3726790606895197e-06,0.5309157374988588,0.4400969041157978,5.655308689264746e-06,H2,0.014700788,2.5800526e-05,99.82449,-6.7469241927419406
1659.3268483437405,2.768311902547803e-09,2.1516594515526852e-09,3.3350721499066624e-08,0.1984206585358532,3.7598505938050256e-06,0.0006204774623781,0.3383176217134622,0.4626374824377126,H2,0.013384768,0.014232783,6.3356714,-8.557784979994112
2696.661601181121,0.19660819826797,4.9235828216170306e-17,1.3350484189384642e-15,0.2515190334148885,1.4233749859519433e-06,0.7397019349342939,3.445130925662032e-06,0.0087741631449059,H2,0.013648677,0.019651674,43.982265,-0.70639837669561
2834.6640252569136,880.2554095501208,1.155978019846962e-20,3.3523362575561903e-19,0.0389641900877631,3.913978103653223e-09,0.2332637858337861,6.896936335170752e-07,0.7277713304708391,H2,0.014175892,0.020062188,41.523285,2.9446087026778063
909.3736276589754,20.14659906391213,1.6826250333057333e-19,1.4333472505937728e-18,0.6468730553763888,1.3714412986603947e-06,0.0087894385993837,0.0105573742140819,0.333778760368847,H2,0.014420198,0.017067714,18.359772,1.304201743656499
1603.45525566097,5.163783670089758e-06,1.1575395873463782e-12,1.7663196666174362e-11,0.0161162055499953,2.662355458181545e-09,2.680131368488995e-08,0.0054640062915711,0.9784197586947644,H2,0.013165607,0.012162975,7.61554,-5.287031960219373
1623.0397989243552,1.3334593776722787,6.380209172793676e-20,1.00665522504078e-18,1.05777195095819e-06,0.0001349747003606,0.5896944156470828,0.4098268576034534,0.0003426942771521,H2,0.014061721,1.1200451e-12,100.0,0.12497978993853742
1753.3670363556853,0.0006343543816443,1.0303575042405094e-14,1.7516077572088664e-13,0.0172051270625389,1.922227812057526e-05,0.0026592723179392,0.9800655431884584,5.083515294284963e-05,H2,0.01411085,0.015829444,12.179236,-3.1976680560065
690.3666407019778,4.1458180515161213e-10,9.158635296745122e-11,5.266215295628443e-10,1.5971800800969973e-05,1.2752158166648036e-08,0.5414105977883151,0.4585690972610486,4.320397677006293e-06,H2,0.014227215,1.757659e-09,99.999985,-9.382389761807156
1015.9886439833214,2.235157577013909e-06,1.7572033468091237e-12,1.568931559651003e-11,0.0155739371897035,4.535137667684159e-06,0.0001226945901771,3.6629500456024978e-06,0.984295170132406,H2,0.013244826,0.011977642,9.567392,-5.650691854001729
2463.785012894558,7.646459359534607e-06,1.2456147389019909e-12,2.9049515160821428e-11,0.8365379504661054,5.529278896535062e-08,0.1634608879955021,1.0518156761739657e-06,5.4429927433925455e-08,H2,0.013807668,0.013626947,1.3088472,-5.116539615378122
2916.9877424902133,0.0313654904810046,3.595206402906557e-16,1.0053737905270835e-14,0.0660862842810821,0.0348151210256184,0.0001981943022878,0.8989003943325667,6.058444713627425e-09,H2,0.01331401,0.012078025,9.283337,-1.5035479167500085
1024.900170007492,39.2124154635526,1.4113847260739505e-21,1.3189146922966918e-20,5.145064491672e-08,0.0003549491852103,0.5619470332070089,0.4376110351918512,8.693096528475875e-05,H2,0.013486714,3.5504295e-13,100.0,1.5934235954290479
1573.3117057464783,1.237578420648035e-10,5.090061136311538e-08,7.03832591607216e-07,0.4077149556169876,0.59147489349704,0.0001369025196892,0.000672811414048,4.3695223517976603e-07,H2,0.013556601,0.011499836,15.171682,-9.907427271929235
1768.763340876048,0.0707968005343408,1.0003163676723296e-16,1.5936074547055734e-15,0.0174746480555402,0.0014258107509067,0.005585467969972,0.975514043940706,2.9282874938047075e-08,H2,0.013339427,0.018844822,41.2716,-1.1499863686051164
2437.8407971391,6.397241533727757e-06,1.5257868864464346e-12,3.4356511615500745e-11,0.8536842487753571,0.0067978925307543,0.0985424335685272,0.000161172953995,0.0408142521713661,H2,0.01453773,0.013945432,4.0742116,-5.194007251785971
